vulture,kentucky,may 12
flamingo,missouri,june 24
long-tailed duck,michigan,september 06
little grebe,missouri,august 19
heron,new york,april 30
long-tailed duck,kentucky,july 13
albatross,kentucky,july 27
vulture,missouri,may 17
common teal,missouri,june 16
little grebe,kansas,june 30
albatross,maine,october 25
shoebill,missouri,july 11
albatross,kentucky,may 26
heron,kentucky,june 28
little grebe,kansas,november 29
long-tailed duck,kentucky,june 16
heron,missouri,august 05
little grebe,maine,august 01
albatross,kentucky,june 23
common teal,missouri,april 29
common teal,maine,may 16
vulture,maine,july 15
bald eagle,kansas,july 10
heron,missouri,august 26
flamingo,missouri,july 24
bald eagle,maine,july 20
flamingo,michigan,june 21
flamingo,kansas,october 03
heron,missouri,august 11
heron,kentucky,july 07
flamingo,maine,april 14
shoebill,new york,july 12
vulture,new york,september 09
little grebe,maine,september 10
heron,kansas,august 03
long-tailed duck,michigan,october 25
long-tailed duck,michigan,june 13
vulture,kentucky,june 30
flamingo,maine,september 04
albatross,maine,april 19
flamingo,kansas,june 24
stork,maine,june 01
vulture,maine,september 12
long-tailed duck,new york,may 26
vulture,missouri,august 06
bald eagle,missouri,april 29
stork,new york,august 02
common teal,michigan,june 17
bald eagle,missouri,september 27
bald eagle,michigan,august 02
albatross,maine,september 02
little grebe,kansas,september 07
stork,kansas,july 15
little grebe,new york,october 30
heron,kentucky,june 01
stork,michigan,august 10
stork,kansas,march 30
flamingo,missouri,may 17
stork,michigan,august 05
heron,michigan,july 22
stork,maine,march 29
flamingo,kansas,august 23
bald eagle,missouri,august 13
stork,kansas,april 16
stork,maine,june 16
stork,new york,july 13
bald eagle,kansas,august 04
vulture,michigan,april 06
little grebe,michigan,september 23
common teal,michigan,may 28
flamingo,kansas,august 21
bald eagle,kansas,august 28
little grebe,maine,june 13
vulture,new york,september 23
long-tailed duck,michigan,june 03
shoebill,michigan,september 15
flamingo,michigan,september 13
bald eagle,new york,may 15
stork,new york,september 19
shoebill,michigan,august 19
bald eagle,new york,june 26
shoebill,kansas,june 14
long-tailed duck,kentucky,july 22
bald eagle,new york,december 06
common teal,kansas,june 03
shoebill,maine,august 11
flamingo,michigan,june 15
common teal,kansas,may 28
heron,kansas,september 09
albatross,missouri,september 22
bald eagle,new york,june 09
stork,new york,june 23
common teal,maine,january 30
heron,maine,october 18
vulture,kentucky,august 24
flamingo,michigan,july 04
flamingo,michigan,august 12
heron,new york,july 17
little grebe,kansas,september 15
heron,michigan,march 12
stork,missouri,june 03
heron,kansas,july 29
bald eagle,kansas,august 18
bald eagle,kentucky,july 01
long-tailed duck,new york,july 03
common teal,maine,july 02
little grebe,kansas,july 02
long-tailed duck,maine,august 03
albatross,kentucky,august 04
common teal,michigan,july 10
bald eagle,maine,july 24
vulture,kentucky,may 04
vulture,missouri,june 01
common teal,maine,june 27
little grebe,maine,july 24
heron,kansas,june 16
albatross,maine,july 28
little grebe,kansas,august 10
little grebe,maine,august 14
vulture,kansas,july 27
vulture,missouri,july 13
vulture,maine,october 14
flamingo,maine,august 18
vulture,maine,september 10
long-tailed duck,michigan,september 07
stork,missouri,june 16
long-tailed duck,maine,april 19
little grebe,new york,january 04
little grebe,maine,october 01
flamingo,new york,september 05
stork,kansas,august 03
flamingo,new york,april 28
vulture,new york,july 11
common teal,maine,july 31
vulture,maine,august 31
flamingo,kentucky,august 12
common teal,michigan,july 20
heron,missouri,july 29
long-tailed duck,michigan,july 24
common teal,kentucky,july 17
little grebe,new york,june 06
shoebill,maine,july 05
heron,kansas,july 01
bald eagle,kansas,august 10
little grebe,kansas,september 29
shoebill,maine,july 24
albatross,maine,may 29
stork,missouri,june 13
vulture,maine,june 22
stork,kansas,august 05
shoebill,maine,june 22
shoebill,new york,august 28
stork,kentucky,july 11
bald eagle,michigan,april 08
flamingo,kansas,september 30
long-tailed duck,kentucky,september 21
heron,missouri,october 19
albatross,new york,may 27
little grebe,new york,september 02
flamingo,kentucky,june 08
long-tailed duck,kansas,june 22
vulture,new york,november 03
albatross,kansas,july 29
long-tailed duck,kentucky,may 30
heron,maine,june 23
heron,missouri,july 27
long-tailed duck,missouri,may 13
vulture,maine,august 17
long-tailed duck,michigan,june 27
bald eagle,kansas,july 02
heron,michigan,august 12
little grebe,kentucky,september 04
heron,new york,july 19
vulture,maine,july 21
common teal,new york,may 18
heron,kansas,april 21
heron,missouri,july 03
flamingo,new york,april 22
common teal,missouri,october 03
heron,kentucky,july 15
long-tailed duck,new york,june 23
bald eagle,kansas,august 31
vulture,maine,july 17
bald eagle,new york,july 17
long-tailed duck,kansas,july 27
long-tailed duck,kansas,october 06
vulture,michigan,july 13
albatross,new york,june 21
shoebill,kansas,july 21
bald eagle,missouri,august 30
bald eagle,kansas,july 27
heron,missouri,august 14
shoebill,new york,august 07
little grebe,michigan,july 18
stork,new york,august 01
shoebill,missouri,august 13
long-tailed duck,michigan,august 17
albatross,new york,april 07
vulture,kansas,september 21
little grebe,new york,july 16
heron,maine,september 13
little grebe,new york,september 20
heron,missouri,april 07
long-tailed duck,kansas,june 02
stork,michigan,october 05
vulture,michigan,august 16
stork,new york,may 07
stork,michigan,august 22
long-tailed duck,kentucky,july 26
flamingo,kansas,may 31
little grebe,new york,august 18
albatross,new york,august 02
bald eagle,missouri,october 03
bald eagle,kansas,may 03
stork,kansas,september 20
common teal,kentucky,april 18
albatross,kentucky,september 11
albatross,new york,june 11
vulture,kentucky,september 12
flamingo,kentucky,june 25
bald eagle,kentucky,june 06
albatross,kansas,july 14
common teal,kansas,july 29
shoebill,new york,july 15
albatross,kentucky,june 12
flamingo,michigan,july 11
long-tailed duck,kansas,june 10
long-tailed duck,kansas,june 21
bald eagle,kentucky,august 17
bald eagle,new york,august 24
bald eagle,new york,may 19
stork,new york,september 06
common teal,new york,july 10
common teal,missouri,april 19
long-tailed duck,new york,august 03
common teal,michigan,july 21
albatross,new york,september 03
bald eagle,missouri,june 16
little grebe,new york,august 24
vulture,kansas,august 06
bald eagle,kansas,august 13
bald eagle,michigan,july 07
heron,michigan,may 22
vulture,new york,july 18
stork,kansas,july 23
heron,missouri,july 15
bald eagle,maine,july 18
heron,missouri,july 06
bald eagle,missouri,may 16
heron,new york,august 24
flamingo,new york,may 23
heron,michigan,march 19
shoebill,michigan,august 16
shoebill,new york,july 21
shoebill,michigan,august 17
vulture,kentucky,august 02
bald eagle,michigan,july 31
heron,kentucky,july 07
shoebill,michigan,may 01
shoebill,missouri,august 06
vulture,maine,september 01
flamingo,new york,december 29
little grebe,michigan,july 11
bald eagle,michigan,september 02
bald eagle,kansas,july 10
long-tailed duck,new york,september 14
little grebe,kentucky,august 22
common teal,missouri,june 21
flamingo,missouri,july 09
albatross,kansas,october 05
albatross,michigan,may 18
long-tailed duck,kansas,august 03
albatross,kansas,june 02
little grebe,kentucky,july 13
flamingo,kentucky,june 30
long-tailed duck,new york,august 08
vulture,kansas,july 04
common teal,kentucky,august 28
little grebe,missouri,september 07
heron,kansas,june 27
shoebill,maine,september 08
flamingo,new york,may 29
shoebill,kentucky,april 19
stork,kansas,october 02
albatross,new york,september 10
heron,kentucky,september 08
long-tailed duck,kansas,july 04
common teal,michigan,july 08
heron,missouri,july 02
little grebe,new york,july 25
bald eagle,michigan,july 18
albatross,kentucky,june 01
flamingo,michigan,july 07
vulture,kansas,august 17
vulture,missouri,may 25
long-tailed duck,maine,october 30
heron,michigan,june 23
shoebill,michigan,june 19
flamingo,missouri,june 30
albatross,missouri,august 10
albatross,maine,july 11
vulture,michigan,september 06
stork,kentucky,june 12
flamingo,missouri,july 30
albatross,michigan,september 11
flamingo,kansas,september 10
common teal,new york,june 13
long-tailed duck,kentucky,august 15
common teal,missouri,may 14
common teal,maine,may 09
common teal,kentucky,july 30
heron,maine,june 03
stork,missouri,april 14
bald eagle,missouri,july 27
shoebill,maine,may 12
shoebill,maine,august 06
common teal,kansas,june 26
vulture,maine,may 29
albatross,michigan,june 19
shoebill,michigan,september 07
common teal,missouri,september 06
stork,maine,august 02
shoebill,kentucky,july 11
little grebe,missouri,july 27
stork,missouri,may 24
shoebill,missouri,may 23
little grebe,kentucky,june 16
bald eagle,michigan,august 29
common teal,michigan,june 13
flamingo,new york,september 19
stork,new york,september 27
flamingo,kansas,september 30
stork,missouri,july 18
bald eagle,new york,july 13
vulture,maine,july 02
little grebe,missouri,april 18
shoebill,michigan,june 05
stork,kansas,april 24
stork,michigan,may 17
little grebe,kentucky,august 09
bald eagle,new york,may 27
flamingo,maine,may 13
shoebill,michigan,july 04
albatross,new york,may 20
bald eagle,kansas,august 25
little grebe,missouri,may 31
albatross,kentucky,july 04
little grebe,new york,september 29
albatross,new york,september 06
little grebe,kansas,september 06
heron,michigan,august 07
heron,missouri,august 21
albatross,kansas,august 09
bald eagle,kansas,july 04
bald eagle,new york,december 01
common teal,maine,august 10
vulture,michigan,september 07
vulture,new york,august 30
albatross,kansas,september 29
shoebill,maine,august 21
flamingo,kansas,june 24
long-tailed duck,missouri,august 11
stork,kansas,july 08
flamingo,kentucky,june 24
shoebill,missouri,september 04
common teal,missouri,august 23
little grebe,kentucky,july 02
bald eagle,maine,august 27
little grebe,michigan,july 20
albatross,missouri,august 10
bald eagle,maine,october 03
flamingo,maine,july 03
little grebe,michigan,june 25
bald eagle,new york,october 26
long-tailed duck,michigan,june 18
albatross,michigan,june 26
flamingo,new york,july 28
stork,kentucky,september 07
bald eagle,michigan,may 07
albatross,kansas,august 15
shoebill,maine,july 07
stork,new york,september 16
little grebe,maine,september 13
little grebe,missouri,june 08
common teal,michigan,july 02
heron,new york,october 24
vulture,maine,august 18
bald eagle,michigan,september 05
vulture,new york,september 20
flamingo,maine,july 26
shoebill,missouri,july 17
vulture,kentucky,august 18
heron,kansas,may 08
shoebill,new york,july 18
common teal,michigan,august 24
common teal,missouri,may 01
albatross,kentucky,june 19
stork,kentucky,may 17
albatross,kentucky,july 03
shoebill,michigan,august 28
shoebill,michigan,october 07
common teal,maine,august 27
common teal,maine,august 26
bald eagle,kansas,june 21
heron,kansas,august 20
little grebe,kentucky,june 17
heron,kentucky,june 18
long-tailed duck,michigan,july 27
bald eagle,michigan,july 05
little grebe,maine,august 02
heron,new york,may 28
shoebill,michigan,august 17
bald eagle,new york,july 21
stork,michigan,july 20
bald eagle,kansas,september 10
bald eagle,maine,august 09
shoebill,michigan,june 21
vulture,michigan,july 06
shoebill,maine,october 04
bald eagle,kentucky,october 05
little grebe,maine,april 05
heron,missouri,june 07
vulture,maine,september 29
long-tailed duck,michigan,june 13
stork,maine,may 13
heron,kentucky,august 21
little grebe,kansas,september 30
bald eagle,kentucky,june 25
shoebill,kentucky,april 26
bald eagle,maine,august 14
stork,michigan,june 19
bald eagle,missouri,august 27
little grebe,kentucky,july 18
heron,michigan,june 15
long-tailed duck,maine,july 31
bald eagle,new york,may 25
long-tailed duck,michigan,june 28
stork,missouri,august 17
little grebe,michigan,august 21
bald eagle,maine,july 05
vulture,kentucky,october 12
long-tailed duck,maine,july 14
common teal,kentucky,july 24
vulture,new york,november 06
vulture,michigan,september 07
shoebill,michigan,september 21
stork,maine,april 08
vulture,new york,august 11
long-tailed duck,maine,july 08
common teal,kentucky,may 11
stork,missouri,april 28
bald eagle,michigan,july 01
little grebe,kansas,august 29
bald eagle,maine,august 26
common teal,kentucky,july 03
albatross,kentucky,march 06
shoebill,missouri,may 02
heron,kentucky,july 07
albatross,new york,july 17
bald eagle,kansas,august 23
heron,michigan,august 14
bald eagle,new york,june 09
stork,michigan,august 09
long-tailed duck,michigan,june 04
little grebe,missouri,july 20
